cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_applied,tau_dist,tau_total,disturbance_scale,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_raw,dq_error_raw,u_star,u_feedback,u_t,eta_q,eta_dq,x_hat_q,x_hat_dq,rho_q,rho_dq,x_bar_q,q_ref_shaped_next,dq_ref_shaped_next,x_bar_dq,r_d_q,r_d_dq,e_q,e_dq,observer_qacc,observer_tau_applied,u_raw,q_ref_raw,dq_ref_raw,q_error_raw2,dq_error_raw2,q_error_shaped,dq_error_shaped,eta_u,flags,joint_flags
0,0,1,-0.523079991341,0,-0.20000000298,0,0,-0.20000000298,0,-0.20000000298,0,-0.52308,0,-0.52308,0,0,-0.00421921584824,-5.42478037477,0,-0.2,-0.52308,0,0,0,-1.45471412694e-11,3.63679208488e-09,-0.52308,-0.523080000011,-1.6448834841e-08,0,-0.542099483187,-0.000792478466125,-0.019019483187,-0.000792478466125,5.19833872031,-0.2,-2.28630037477,-0.52308,-0.00421921584824,0,-0.00421921584824,0,0,-3.13848,4,0
0,0,2,0.778850018978,0,-0.20000000298,0,0,-0.20000000298,-0,-0.20000000298,0,0.77885,0,0.77885,0,0,0.00527401081489,1.41891908035,0,-0.2,0.77885,0,0,0,1.81838988311e-11,-4.54597841752e-09,0.77885,0.778850000014,2.05610084822e-08,0,0.751778824239,-0.00112796565672,-0.0270711757613,-0.00112796565672,-6.47182663286,-0.2,-3.25418091965,0.77885,0.00527401081489,0,0.00527401081489,0,0,4.6731,4,0
1,0.002,1,-0.523080468178,0,-0.40000000596,0,0,-0.40000000596,0,-0.40000000596,0,-0.523080000011,-1.6448834841e-08,-0.5230804946,-0.000247299997313,-7.81678807482e-06,-0.00378527124329,-5.42479237927,-0.0544786733623,-0.4,0,0,-0.523059206645,0.0103966774406,-3.24645865746e-11,8.11614846324e-09,-0.523059206645,-0.523080000085,-6.1231497558e-08,0.0103966774406,-0.568208255506,-0.00188036042779,-0.0451490488608,-0.0122770378684,4.98869610093,-0.4,-5.47927105264,-0.523088311388,-0.0040325712406,-7.81678807482e-06,-0.00378527124329,4.9458891771e-07,0.000247283548478,0,4,0
1,0.002,2,0.778846502304,0,0,0,0,0,-0,0,0,0.778850000014,2.05610084822e-08,0.778846521148,-0.0017394259757,1.38680693182e-05,0.00678013142898,1.41892283044,0.067824847579,0,0,0,0.778824112693,-0.0129436532657,4.05807609738e-11,-1.01451883228e-08,0.778824112693,0.778850000106,7.65392414016e-08,-0.0129436532657,0.790653864115,0.000491848231872,0.0118297514211,0.0134355014976,-5.62010011464,0,1.48674767802,0.778860389217,0.00504070545327,1.38680693182e-05,0.00678013142898,3.47886579755e-06,0.00173944653671,0,4,0
2,0.004,1,-0.523084759712,0,-0.600000023842,0,0,-0.600000023842,0,-0.600000023842,0,-0.523080000085,-6.1231497558e-08,-0.523084767032,-0.00213621592058,-1.11551789528e-05,-0.00139734022322,-5.42479958952,-0.0957750464258,-0.6,-1.80947616445e-05,-0.00226184520556,-0.523018458506,0.0203740696425,-4.19734247359e-11,1.04933563737e-08,-0.523036553267,-0.523080000267,-1.226475871e-07,0.0181122244369,-0.568198004369,-0.00187997807668,-0.0451614511017,-0.0199922025136,4.78169327214,-0.6,-5.51933514478,-0.523095922211,-0.0035335561438,-1.11551789528e-05,-0.00139734022322,4.76694699281e-06,0.00213615468908,-0.00123949117265,4,0
2,0.004,2,0.778845846653,0,0.20000000298,0,0,0.20000000298,-0,0.20000000298,0,0.778850000106,7.65392414016e-08,0.778845862878,-0.000329134802633,2.40398510962e-05,0.00474607244881,1.41892511569,0.115640110657,0.2,1.9047186393e-05,0.00238089829913,0.778775744986,-0.024183853495,5.24665866308e-11,-1.31166453122e-08,0.778794792173,0.778850000334,1.5330922239e-07,-0.0218029551959,0.790643029292,0.000491452755331,0.0118482371193,0.0222944079512,-4.78464066801,0.2,1.53326049408,0.77886990273,0.00441693764617,2.40398510962e-05,0.00474607244881,4.13722761017e-06,0.000329211341874,0.00130473226792,4,0
3,0.006,1,-0.523096084595,0,-0.800000011921,0,0,-0.800000011921,0,-0.800000011921,0,-0.523080000267,-1.226475871e-07,-0.52309606191,-0.00564743925261,-6.23265842659e-06,0.00283972324962,-5.42480030484,-0.121780593285,-0.8,-4.36959139505e-05,-0.0046420703568,-0.522981202046,0.0276756109812,-4.07868183672e-11,1.01966985532e-08,-0.523024897959,-0.523080000576,-1.85062752546e-07,0.0230335406244,-0.568186832246,-0.00187957398006,-0.045161934287,-0.0249131146045,4.5776347475,-0.8,-5.54399768746,-0.523102294569,-0.002807716003,-6.23265842659e-06,0.00283972324962,1.6061643163e-05,0.00564731660502,-0.0025832106621,4,0
3,0.006,2,0.778854250908,0,0.40000000596,0,0,0.40000000596,-0,0.40000000596,0,0.778850000334,1.5330922239e-07,0.778854236152,0.00418663667891,2.36320116263e-05,-0.000676997661248,1.41892539603,0.14086259609,0.4,4.62671776949e-05,0.00492032157843,0.7787320477,-0.0313722365319,5.09834396922e-11,-1.27458711988e-08,0.778778314878,0.77885000072,2.31328046127e-07,-0.0264519149535,0.790631110619,0.000491032904432,0.0118527957415,0.0269429478579,-3.96623943439,0.4,1.55705022827,0.778877868163,0.00350963901767,2.36320116263e-05,-0.000676997661248,-4.23581782905e-06,-0.00418648336969,0.00273776385539,4,0
4,0.008,1,-0.523117601871,0,-1,0,0,-1,0,-1,0,-0.523080000576,-1.85062752546e-07,-0.523117585716,-0.010761902656,1.05318390048e-05,0.0088290832513,-5.42479400029,-0.133282261011,-1,-6.7043745336e-05,-0.00679101877738,-0.522960520339,0.0321888101194,-2.84383627758e-11,7.10958723709e-09,-0.523027564085,-0.523080000997,-2.31712083585e-07,0.025397791342,-0.568176676307,-0.00187921321819,-0.045149112222,-0.0272770045602,4.3763341852,-1,-5.55427848944,-0.523107053877,-0.00193281940471,1.05318390048e-05,0.0088290832513,3.75851395297e-05,0.0107617175932,-0.00379777186071,4,0
4,0.008,2,0.778877735138,0,0.600000023842,0,0,0.600000023842,-0,0.600000023842,0,0.77885000072,2.31328046127e-07,0.778877764594,0.0117642212682,6.05269379361e-06,-0.0093482011331,1.41892349354,0.143957199917,0.6,7.14731598078e-05,0.00724874045864,0.77870954609,-0.0343843938222,3.55477869363e-11,-8.88695352831e-09,0.77878101925,0.778850001246,2.89639610469e-07,-0.0271356533636,0.790620152132,0.000490654303558,0.0118391328828,0.0276263076671,-3.16402846672,0.6,1.55882748427,0.778883817288,0.00241602013509,6.05269379361e-06,-0.0093482011331,-2.77638741846e-05,-0.0117639899401,0.00405320918817,4,0
