cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_applied,tau_dist,tau_total,disturbance_scale,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_raw,dq_error_raw,u_star,u_feedback,u_t,eta_q,eta_dq,x_hat_q,x_hat_dq,rho_q,rho_dq,x_bar_q,q_ref_shaped_next,dq_ref_shaped_next,x_bar_dq,r_d_q,r_d_dq,e_q,e_dq,observer_qacc,observer_tau_applied,u_raw,q_ref_raw,dq_ref_raw,q_error_raw2,dq_error_raw2,q_error_shaped,dq_error_shaped,eta_u,flags,joint_flags
0,0,1,-0.523079991341,0,-0.20000000298,0,0,-0.20000000298,0,-0.20000000298,0,-0.52308,0,-0.52308,0,0,-0.00421921584824,-5.42478037477,0,-0.2,-0.52308,0,0,0,-1.45471412694e-11,3.63679208488e-09,-0.52308,-0.523080000011,-1.6448834841e-08,0,-0.542099483187,-0.000792478466125,-0.019019483187,-0.000792478466125,5.19833872031,-0.2,-2.28630037477,-0.52308,-0.00421921584824,0,-0.00421921584824,0,0,-3.13848,4,0
0,0,2,0.778850018978,0,-0.20000000298,0,0,-0.20000000298,-0,-0.20000000298,0,0.77885,0,0.77885,0,0,0.00527401081489,1.41891908035,0,-0.2,0.77885,0,0,0,1.81838988311e-11,-4.54597841752e-09,0.77885,0.778850000014,2.05610084822e-08,0,0.751778824239,-0.00112796565672,-0.0270711757613,-0.00112796565672,-6.47182663286,-0.2,-3.25418091965,0.77885,0.00527401081489,0,0.00527401081489,0,0,4.6731,4,0
1,0.002,1,-0.523080468178,0,-0.40000000596,0,0,-0.40000000596,0,-0.40000000596,0,-0.523080000011,-1.6448834841e-08,-0.5230804946,-0.000247299997313,-7.81678807482e-06,-0.00378527124329,-5.42479237927,-0.0544786733623,-0.4,0,0,-0.523059206645,0.0103966774406,-3.24645865746e-11,8.11614846324e-09,-0.523059206645,-0.523080000085,-6.1231497558e-08,0.0103966774406,-0.568208255506,-0.00188036042779,-0.0451490488608,-0.0122770378684,4.98869610093,-0.4,-5.47927105264,-0.523088311388,-0.0040325712406,-7.81678807482e-06,-0.00378527124329,4.9458891771e-07,0.000247283548478,0,4,0
1,0.002,2,0.778846502304,0,0,0,0,0,-0,0,0,0.778850000014,2.05610084822e-08,0.778846521148,-0.0017394259757,1.38680693182e-05,0.00678013142898,1.41892283044,0.067824847579,0,0,0,0.778824112693,-0.0129436532657,4.05807609738e-11,-1.01451883228e-08,0.778824112693,0.778850000106,7.65392414016e-08,-0.0129436532657,0.790653864115,0.000491848231872,0.0118297514211,0.0134355014976,-5.62010011464,0,1.48674767802,0.778860389217,0.00504070545327,1.38680693182e-05,0.00678013142898,3.47886579755e-06,0.00173944653671,0,4,0
2,0.004,1,-0.523084759712,0,-0.600000023842,0,0,-0.600000023842,0,-0.600000023842,0,-0.523080000085,-6.1231497558e-08,-0.523084767032,-0.00213621592058,-1.11551789528e-05,-0.00139734022322,-5.42479958952,-0.0984711659108,-0.6,-1.44758093156e-05,-0.00180947616445,-0.523018458506,0.0203740696425,-4.19734247359e-11,1.04933563737e-08,-0.523032934315,-0.523080000267,-1.226475871e-07,0.018564593478,-0.568200066608,-0.00188006400328,-0.0451671322924,-0.0204446574813,4.78118915711,-0.6,-5.52227916249,-0.523095922211,-0.0035335561438,-1.11551789528e-05,-0.00139734022322,4.76694699281e-06,0.00213615468908,-0.000991592938118,4,0
2,0.004,2,0.778845846653,0,0.20000000298,0,0,0.20000000298,-0,0.20000000298,0,0.778850000106,7.65392414016e-08,0.778845862878,-0.000329134802633,2.40398510962e-05,0.00474607244881,1.41892511569,0.121316172203,0.2,1.14283118358e-05,0.00142853897948,0.778775744986,-0.024183853495,5.24665866308e-11,-1.31166453122e-08,0.778787173298,0.778850000334,1.5330922239e-07,-0.0227553145155,0.790647370862,0.000491633654085,0.011860197564,0.0232469481696,-4.780698925,0.2,1.53945844853,0.77886990273,0.00441693764617,2.40398510962e-05,0.00474607244881,4.13722761017e-06,0.000329211341874,0.000782839360754,4,0
3,0.006,1,-0.523096084595,0,-0.800000011921,0,0,-0.800000011921,0,-0.800000011921,0,-0.523080000267,-1.226475871e-07,-0.52309606191,-0.00564743925261,-6.23265842659e-06,0.00283972324962,-5.42480030484,-0.129590950311,-0.8,-3.74176187441e-05,-0.00379055902243,-0.522976680372,0.0281269717922,-4.07868183672e-11,1.01966985532e-08,-0.52301409799,-0.523080000576,-1.85062752546e-07,0.0243364127698,-0.568190687432,-0.00187973461279,-0.0451765894418,-0.0262161473826,4.57617721146,-0.8,-5.55227146992,-0.523102294569,-0.002807716003,-6.23265842659e-06,0.00283972324962,1.6061643163e-05,0.00564731660502,-0.00211978522368,4,0
3,0.006,2,0.778854250908,0,0.40000000596,0,0,0.40000000596,-0,0.40000000596,0,0.778850000334,1.5330922239e-07,0.778854236152,0.00418663667891,2.36320116263e-05,-0.000676997661248,1.41892539603,0.157713977902,0.4,3.16459326412e-05,0.00307361876032,0.778722539874,-0.0323167123655,5.09834396922e-11,-1.27458711988e-08,0.778754185806,0.77885000072,2.31328046127e-07,-0.0292430936052,0.790639521674,0.000491383365049,0.0118853358676,0.0297344769702,-3.95465516867,0.4,1.57491268896,0.778877868163,0.00350963901767,2.36320116263e-05,-0.000676997661248,-4.23581782905e-06,-0.00418648336969,0.001726684976,4,0
4,0.008,1,-0.523117601871,0,-1,0,0,-1,0,-1,0,-0.523080000576,-1.85062752546e-07,-0.523117585716,-0.010761902656,1.05318390048e-05,0.0088290832513,-5.42479400029,-0.147699409204,-1,-6.13481084334e-05,-0.00566583869718,-0.522947120456,0.0334887671927,-2.84383627758e-11,7.10958723709e-09,-0.523008468564,-0.523080000997,-2.31712083585e-07,0.0278229284956,-0.56818164072,-0.00187942006875,-0.0451731721556,-0.0297023485643,4.37363620014,-1,-5.56929240149,-0.523107053877,-0.00193281940471,1.05318390048e-05,0.0088290832513,3.75851395297e-05,0.0107617175932,-0.00320100799919,4,0
4,0.008,2,0.778877735138,0,0.600000023842,0,0,0.600000023842,-0,0.600000023842,0,0.77885000072,2.31328046127e-07,0.778877764594,0.0117642212682,6.05269379361e-06,-0.0093482011331,1.41892349354,0.175868167907,0.6,5.57725661403e-05,0.00472333342527,0.778679880998,-0.0371524039425,3.55477869363e-11,-8.88695352831e-09,0.778735653564,0.778850001246,2.89639610469e-07,-0.0324290705173,0.790631440094,0.000491124635302,0.0118957865298,0.0329201951526,-3.1420660956,0.6,1.59209535934,0.778883817288,0.00241602013509,6.05269379361e-06,-0.0093482011331,-2.77638741846e-05,-0.0117639899401,0.00269630210948,4,0
