cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_raw,dq_error_raw,u_star,u_feedback,u_t,eta_q,eta_dq,x_hat_q,x_hat_dq,rho_q,rho_dq,x_bar_q,q_ref_shaped_next,dq_ref_shaped_next,x_bar_dq,r_d_q,r_d_dq,e_q,e_dq,observer_qacc,observer_tau_applied,u_raw,q_ref_raw,dq_ref_raw,q_error_raw2,dq_error_raw2,q_error_shaped,dq_error_shaped,eta_u,flags,joint_flags
0,0,1,-0.414400011301,0,0.20000000298,0,0,-0.4144,0,-0.4144,0,0,-0.000596700463356,-3.76504506842,0,0.2,-0.4144,0,0,0,-2.05735428693e-12,5.14335262627e-10,-0.4144,-0.414400000002,-2.32626813238e-09,0,0.878060768928,0.0538525320387,1.29246076893,0.0538525320387,3.94498265864,0.2,155.364554932,-0.4144,-0.000596700463356,0,-0.000596700463356,0,0,-159.1296,4,0
0,0,2,0.643000006676,0,-0.20000000298,0,0,0.643,0,0.643,0,0,0.000745872260646,0.807493368248,0,-0.2,0.643,0,0,0,2.57160959194e-12,-6.42905513529e-10,0.643,0.643000000002,2.90782222792e-09,0,-1.40431651964,-0.085304854985,-2.04731651964,-0.085304854985,-4.02758156744,-0.2,-246.104506632,0.643,0.000745872260646,0,0.000745872260646,0,0,246.912,4,0
10,0.02,1,-0.414713650942,0,-1.79999995232,0,0,-0.414400000327,2.50388597634e-08,-0.414713652164,-0.0456331268312,0.000311188984418,0.0460675247685,-3.76503108757,0.00261771752189,-1.8,-0.000113205866993,-0.0104656355135,-0.414466610573,0.0142577037613,2.13670747762e-11,-5.34177393538e-09,-0.41457981644,-0.414400000246,5.63492049257e-08,0.0037920682478,-0.442573252582,-0.00117386047179,-0.0279934361424,-0.00496592871958,1.95410313273,-1.8,-3.38404198069,-0.41440246318,0.000434397937324,0.000311188984418,0.0460675247685,0.000313651836967,0.0456331518701,-0.378371389357,4,0
10,0.02,2,0.643523752689,0,0.285656988621,0,0,0.643000000409,-3.12984354504e-08,0.64352375422,0.0692440806851,-0.000520675258904,-0.0697870756909,0.807488995555,-0.142833475479,0.285656982833,0.00011327350895,0.0104844221815,0.643275233281,0.00875808847657,-2.67087463257e-11,6.67718928406e-09,0.64338850679,0.643000000308,-7.04361927704e-08,0.019242510658,0.646564565746,0.000148492257305,0.00317605895697,-0.0190940184007,-2.17012720228,0.285656982833,0.285656982833,0.643003078961,-0.000542995005749,-0.000520675258904,-0.0697870756909,-0.000523753810892,-0.0692441119835,0.378998537243,4,0
20,0.04,1,-0.416790902615,0,-2.53718066216,0,0,-0.414399997759,3.83562947459e-08,-0.416790896976,-0.153673333187,0.0023951359361,0.15353489868,-3.76508231777,0.744282815771,-2.53718073851,-0.000145946699994,-0.0133617259592,-0.41648540588,-0.0819422831319,-6.35007602057e-11,1.58751939653e-08,-0.41663135258,-0.414399997771,-5.3598054414e-08,-0.095304009091,-0.441698134779,-0.00113738401954,-0.0250667821989,0.0941666250715,1.35088904223,-2.53718073851,-2.53718073851,-0.41439576104,-0.000138434507498,0.0023951359361,0.15353489868,0.00239089921669,0.153673371544,-0.483618763491,4,0
20,0.04,2,0.645785212517,0,-0.405753195286,0,0,0.642999997199,-4.79451551097e-08,0.645785198597,0.139098776962,-0.00279049727328,-0.138925734598,0.807504918592,-0.701880823929,-0.405753186534,0.000154406327787,0.0141276641039,0.645462473644,0.0634432662046,7.93756171902e-11,-1.98439139138e-08,0.645616879971,0.642999997214,6.69972699349e-08,0.0775709303085,0.645463450682,0.000102595949956,-0.000153429289506,-0.0774683343586,-5.20799793125,-0.405753186534,-0.405753186534,0.642994701323,0.000173042364471,-0.00279049727328,-0.138925734598,-0.00278520139758,-0.139098824908,0.511377281196,4,0
30,0.06,1,-0.420699387789,0,-1.758446455,0,0,-0.414399972952,9.98840577442e-06,-0.42069939427,-0.22215415124,0.00632223874251,0.229833967493,-3.76276339311,1.62919461798,-1.75844646274,-0.000113300563464,-0.0103629655009,-0.420464239048,-0.167204369866,3.79151715579e-09,-9.47879284879e-07,-0.420577539611,-0.414399947731,1.54540247282e-05,-0.177567335367,-0.442581389222,-0.00116423727212,-0.0220038496101,0.176403098095,2.26835000436,-1.75844646274,-1.75844646274,-0.414377155527,0.00767981625359,0.00632223874251,0.229833967493,0.00629942131765,0.222164139646,-0.375122312398,4,0
30,0.06,2,0.648533761501,0,-0.631637394428,0,0,0.64299996619,-1.24855124484e-05,0.648533758742,0.126982550518,-0.0055623143663,-0.136582324154,0.806774129055,-1.06453683984,-0.631637386319,0.000113040921046,0.0103270925579,0.648300297494,0.0726468565022,-4.73939687495e-09,1.18484921167e-06,0.648413338415,0.642999934664,-1.93175367157e-05,0.0829739490601,0.646601209478,0.000137566291199,-0.00181212893729,-0.0828363827689,-6.18364503296,-0.631637386319,-0.631637386319,0.642971444376,-0.00959977363577,-0.0055623143663,-0.136582324154,-0.00553379255208,-0.12699503603,0.373874675534,4,0
40,0.08,1,-0.425508022308,0,-1.06346583366,0,0,-0.41439880784,0.000131973284938,-0.425508036543,-0.250576026517,0.0116769758801,0.299463422557,-3.756392538,2.39803832074,-1.06346579301,-8.89682190934e-05,-0.00814764462869,-0.425322439294,-0.207025654094,1.37005730649e-08,-3.42514326038e-06,-0.425411407513,-0.414398523762,0.00015231472383,-0.215173298723,-0.443194682617,-0.00106785483075,-0.017783275104,0.214105443892,3.07164926098,-1.06346579301,-1.06346579301,-0.413831060663,0.04888739604,0.0116769758801,0.299463422557,0.0111092287027,0.250707999802,-0.29488842425,4,0
40,0.08,2,0.65056437254,0,-0.593493163586,0,0,0.6429985098,-0.000164966618242,0.650564360312,0.0781300427107,-0.00827553458318,-0.139239291058,0.80467656856,-1.12962628138,-0.593493144351,8.11227540082e-05,0.00741850918732,0.650396151573,0.0388514318146,-1.71257168446e-08,4.28142920167e-06,0.650477274327,0.642998154702,-0.00019039341767,0.0462699410019,0.647458542829,2.08680912995e-05,-0.00301873149832,-0.0462490729106,-5.92208845078,-0.593493144351,-0.593493144351,0.642288825729,-0.061109248347,-0.00827553458318,-0.139239291058,-0.00756585051214,-0.0782950093289,0.268543431533,4,0
